"Id","Title","Time","Description","Link"
"238","'House of the Dragon' draws nearly 10 million viewers, making it the largest premiere in HBO history","1661255228000","The first episode of ""House of the Dragon"" was seen by 9.986 million viewers across linear and HBO Max platform Sunday night.","https://www.cnbc.com/2022/08/22/house-of-the-dragon-is-largest-hbo-series-premiere-in-history.html"
"239","Ford to eliminate 3,000 jobs in an effort to cut costs","1661209171000","Ford Motor is cutting about 3,000 jobs from its global workforce, a majority of which are in North America. ","https://www.cnbc.com/2022/08/22/ford-to-cut-3000-jobs-primarily-in-north-america.html"
"240","Trump-linked SPAC warns decline in ex-president's popularity could hurt his social media company","1661214358000","Digital World Acquisition Corp. set a meeting to vote on delaying the deadline for completing a merger with Trump Media and Technology Group.","https://www.cnbc.com/2022/08/22/trump-popularity-decline-could-hurt-his-social-media-company-dwac-warns.html"
"241","$14.9M palatial estate in Connecticut priced to break local record","1661216949000","The brick-and-limestone residence, built in 1929, is the most expensive home for sale in New Canaan with a $14.9 million price tag. ","https://www.cnbc.com/2022/08/22/14point9-million-palatial-estate-priced-to-break-a-local-record-in-ct.html"
"242","5 things to know before the stock market opens Tuesday","1661251694000","Here are the most important news items that investors need to start their trading day.","https://www.cnbc.com/2022/08/23/5-things-to-know-before-the-stock-market-opens-tuesday-august-23.html"
"243","That mysterious New Jersey deli once owned by a publicly traded company is closed, regulatory filing shows","1661189207000","Your Hometown Deli in New Jersey, once the sole asset of a publicly traded company, is closed.","https://www.cnbc.com/2022/08/22/mystery-new-jersey-deli-closes-makamer-holdings-says-in-sec-filing.html"
"244","McDonald's board adds three new directors in shake-up","1661179693000","McDonald's board is gaining three new members and losing one longtime director.","https://www.cnbc.com/2022/08/22/mcdonalds-board-adds-three-new-directors-in-shakeup-.html"
"245","A sunken city and an Instagrammer's dream: Dubai's new water attractions tap into revenge tourism trend","1661317919000","Blatant one-upmanship and theatrical displays are part of the city's DNA — and in an era of depressing international news, who can blame holidaymakers for wanting some out-of-this-world escapism?","https://www.cnbc.com/2022/08/23/dubais-water-attractions-tap-into-revenge-tourism-trend.html"
"246","Cramer's lightning round: Can't recommend ChargePoint because it's unprofitable","1661210417000","""Mad Money"" host Jim Cramer rings the lightning round bell, which means he's giving his answers to callers' stock questions at rapid speed.","https://www.cnbc.com/2022/08/22/cramers-lightning-round-cant-recommend-chargepoint-because-its-unprofitable.html"
"247","Cramer's game plan: This week is all about Powell, but don't overlook any great earnings reports","1661214107000","""Mad Money"" host Jim Cramer previewed earnings from Macy's, Salesforce and more. But the week's most important event is Friday's Fed chief speech, he said.","https://www.cnbc.com/2022/08/22/cramers-game-plan-this-week-is-all-about-powell-but-dont-overlook-any-great-earnings-reports-.html"
"248","Jim Cramer: Here's why meme-stock manias are bad news for the Nasdaq","1661208576000","""Mad Money"" host Jim Cramer on Monday explained why history shows meme-stock froth can spill over into the broader market.","https://www.cnbc.com/2022/08/22/jim-cramer-heres-why-meme-stock-manias-are-bad-news-for-the-nasdaq-.html"
"249","Trump PAC paid nearly $1 million to defense lawyers in July alone as Georgia and New York probes heated up","1661212693000","Since May, former President Donald Trump's political action committee, Save America, has nearly quintupled spending on defense attorneys.","https://www.cnbc.com/2022/08/22/trump-pac-paid-lawyers-almost-1-million-amid-georgia-new-york-probes.html"
"250","Microsoft and Alaska Airlines are working with this startup to make clean jet fuel from carbon emissions","1661278125000","Most SAF is made out of organic vegetable oils, but Twelve, a chemical technology company based in Berkeley, California, is making fuel out of carbon dioxide.","https://www.cnbc.com/2022/08/22/twelve-makes-jet-fuel-from-co2-signs-deal-with-microsoft-alaska-air.html"
"251","Single-stock ETFs are 'way too risky for 99% of investors,' advisor says. What to know before adding one to your portfolio","1661194916000","If you're chasing quick returns, single-stock exchange-traded funds allow leveraged bets on individual assets. Here's what to know before buying.","https://www.cnbc.com/2022/08/22/heres-what-investors-need-to-know-about-single-stock-etfs.html"
"252","Android games on TV? Amkette’s EvoFox Game Box trades modernism for simplicity","1661322068000","A bit more than a year on from the first edition, the proposition of the latest gen Amkette EvoFox Game Box is one that’s still quite unique","https://www.hindustantimes.com/business/android-games-on-tv-amkette-s-evofox-game-box-trades-modernism-for-simplicity-101661322069235.html"
"253","NDTV shares jumped 5 % to hit highest trading limit after takeover news","1661318787000","The stock climbed 5 per cent to  ₹384.50 -- its upper circuit limit as well as 52-week high -- on the BSE after begining the trade on a positive note.","https://www.hindustantimes.com/india-news/ndtv-shares-jumped-5-to-hit-highest-trading-limit-after-takeover-news-101661317846247.html"
"254","Opening bell: Sensex above 59,000 in early trade; Nifty begins session at 17,589","1661313700000","Opening bell: Sensex above 59,000 in early trade; Nifty begins session at 17,589","https://www.hindustantimes.com/business/opening-bell-sensex-above-59-000-in-early-trade-nifty-begins-session-at-17589-101661313616493.html"
"255","SC quashes prosecution, confiscation of Benami transactions from 1988 to 2016","1661273771000","A three-judge bench headed by Chief Justice of India (CJI) NV Ramana held that the 1988 law was “still born” and “unconstitutional” and the 2016 amended law will apply only prospectively, and not retrospectively.","https://www.hindustantimes.com/business/sc-quashes-prosecution-confiscation-of-benami-transactions-from-1988-to-2016-101661273772189.html"
"256","Adani Group to acquire 29.18% stake in NDTV: Things to know about AMNL","1661268198000","The Adani group said it will indirectly acquire 29.18% stake in NDTV and launch an open offer for acquiring another 26% to get a majority stake in the media company.","https://www.hindustantimes.com/business/adani-group-to-acquire-29-18-stake-in-ndtv-things-to-know-about-amnl-101661259771160.html"
